character_skills_tables	5
image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
character_construction.png	wh2_dlc09_skill_tmb_necrotect_master_constructor	The master of the necrotectural art understands all aspects of the construction process; inspiration, labour, time and cost are all within his Undead grasp.	Master Builder	9	false	false	false	0.0	0
wh2_dlc09_sculptor_hierotitan.png	wh2_dlc09_skill_tmb_necrotect_master_heirotitan	No expense was spared in sculpting a Hierotitan - the greatest and most talented of Necrotects were contracted to work on the blessed stone that would form these gigantic statues.	Master Hierotitan Sculptor	13	false	false	false	0.0	0
wh2_dlc09_sculptor_necrosphinx.png	wh2_dlc09_skill_tmb_necrotect_master_necrosphinx	To carve a Necrosphinx is to manifest the greatest and most destructive creature of the underworld. Not all Necrotects were adept at bringing such constructions to Unlife - only the most gifted of their trade even dare.	Master Necrosphinx Sculptor	13	false	false	false	0.0	0
wh2_dlc09_sculptor_warsphinx.png	wh2_dlc09_skill_tmb_necrotect_master_warsphinx	The leonine statues, known as Warsphinxes, were first constructed in Khemri; and so it is Necrotects who hail from the first city are the greatest carvers of these magnificent and deadly stone beasts.	Master Warsphinx Sculptor	13	false	false	false	0.0	0
wh2_dlc09_the_scorpions_sting.png	wh2_dlc09_skill_tmb_necrotect_scorpions_specialised	Animated by a ceremony of awakening, the Tomb Scorpion's carapace is infused with residual power from the corpse within to swarm and kill the enemies of its master.	The Scorpion's Sting	9	false	false	false	0.0	0
wh2_dlc09_guardian_garagantuan.png	wh2_dlc09_skill_tmb_necrotect_serpentine_specialised	The secrets of the desert reveal themselves to the unwary trespasser.	Guardian Gargantua	9	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades.png	wh2_dlc09_skill_tmb_nehekhara_lore_0_djafs_incantation_of_cursed_blades	Imbued with the essence of the God of Death, the Nehekharans' blades strike with supernatural force to harvest souls for Djaf.	Djaf's Incantation of Cursed Blades	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades.png	wh2_dlc09_skill_tmb_nehekhara_lore_0_djafs_incantation_of_cursed_blades_lord	Imbued with the essence of the God of Death, the Nehekharans' blades strike with supernatural force to harvest souls for Djaf.	Djaf's Incantation of Cursed Blades	0	false	false	false	0.0	0
wh2_dlc09_lore_nehekhara.png	wh2_dlc09_skill_tmb_nehekhara_lore_1_passive	By which the dead don't stay that way for long, springing back into jerking, clanking Unlife.	The Restless Dead	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection.png	wh2_dlc09_skill_tmb_nehekhara_lore_2_nerus_incantation_of_protection	Sword-blows are mysteriously turned away as Ptra's wife reaches out to shield Nehekhara's warriors from evil.	Neru's Incantation of Protection	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection.png	wh2_dlc09_skill_tmb_nehekhara_lore_2_nerus_incantation_of_protection_lord	Sword-blows are mysteriously turned away as Ptra's wife reaches out to shield Nehekhara's warriors from evil.	Neru's Incantation of Protection	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting.png	wh2_dlc09_skill_tmb_nehekhara_lore_3_ptras_incantation_of_righteous_smiting	When the verses are spoken, a fierce light emanates from the Undead's empty eye-sockets, enabling them to strike with supernatural speed and fury.	Ptra's Incantation of Righteous Smiting	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting.png	wh2_dlc09_skill_tmb_nehekhara_lore_3_ptras_incantation_of_righteous_smiting_lord	When the verses are spoken, a fierce light emanates from the Undead's empty eye-sockets, enabling them to strike with supernatural speed and fury.	Ptra's Incantation of Righteous Smiting	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance.png	wh2_dlc09_skill_tmb_nehekhara_lore_4_usirians_incantation_of_vengeance	As the names of Usirian are invoked, skeletal hands burst forth from beneath the sand to drag the foe to their graves.	Usirian's Incantation of Vengeance	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance.png	wh2_dlc09_skill_tmb_nehekhara_lore_4_usirians_incantation_of_vengeance_lord	As the names of Usirian are invoked, skeletal hands burst forth from beneath the sand to drag the foe to their graves.	Usirian's Incantation of Vengeance	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation.png	wh2_dlc09_skill_tmb_nehekhara_lore_6_usekhps_incantation_of_desiccation	Every syllable strips moisture and saps vitality from the bodies of Usekhp's unfortunate victims.	Usekhp's Incantation of Desiccation	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation.png	wh2_dlc09_skill_tmb_nehekhara_lore_6_usekhps_incantation_of_desiccation_lord	Every syllable strips moisture and saps vitality from the bodies of Usekhp's unfortunate victims.	Usekhp's Incantation of Desiccation	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm.png	wh2_dlc09_skill_tmb_nehekhara_lore_7_sakhmets_incantation_of_the_skullstorm	A whirlwind of skulls tears across the battlefield, devouring all in its path in the Goddess of the Green Moon's bitter, vindictive name.	Sakhmet's Incantation of the Skullstorm	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm.png	wh2_dlc09_skill_tmb_nehekhara_lore_7_sakhmets_incantation_of_the_skullstorm_lord	A whirlwind of skulls tears across the battlefield, devouring all in its path in the Goddess of the Green Moon's bitter, vindictive name.	Sakhmet's Incantation of the Skullstorm	0	false	false	false	0.0	0
wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades.png	wh2_dlc09_skill_tmb_nehekhara_lore_dummy_0_djafs_incantation_of_cursed_blades	 	Djaf's Incantation of Cursed Blades [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_strike_of_nehekhara.png	wh2_dlc09_skill_tmb_personal_10	Beware the scorpion's sting, hidden 'neath the desert sands yet always poised to strike.	Desertstrike	0	false	false	false	0.0	0
wh2_dlc09_strike_of_nagash.png	wh2_dlc09_skill_tmb_personal_10_arkhan	"This is just the beginning. When the Great Necromancer returns, all around will be laid waste!"	Necrostrike	0	false	false	false	0.0	0
wh2_dlc09_strike_of_tombs.png	wh2_dlc09_skill_tmb_personal_5	He whose will transcends death can strike out from beyond the grave, to devastating effect.	Tombstrike	0	false	false	false	0.0	0
character_speed.png	wh2_dlc09_skill_tmb_personal_9	Death is not an impedance to the strongest of wills.	Over My Dead Body	0	false	false	false	0.0	0
character_morale.png	wh2_dlc09_skill_tmb_personal_base	It is not possible to defeat such unshakeable spirit once its owner's mind is made up.	Indomitable Will	0	false	false	false	0.0	0
character_damage.png	wh2_dlc09_skill_tmb_personal_conqueror	Kill many and you *are* a conqueror; godhood is then but a protracted slaughter away...	Conqueror	0	false	false	false	0.0	0
character_defence.png	wh2_dlc09_skill_tmb_personal_graceful_warrior	Every move is perfectly choreographed, as if it were a dance… a dance of death.	Graceful Warrior	0	false	false	false	0.0	0
campaign_agent.png	wh2_dlc09_skill_tmb_self_defense	Renowned among their allies and feared by enemies both mortal and otherwise, this Lord's every deed adds to their already legendary reputation.	Renowned & Feared	0	false	false	false	0.0	0
character_general_ability.png	wh2_dlc09_skill_tmb_settra_hidden		Settra Ability [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_unyielding_will.png	wh2_dlc09_skill_tmb_settra_unique_0	Inalienable and unassailable in all things, Settra's strength is such that he never needs to return to his sarcophagus.	Unyielding Will	9	false	false	false	0.0	0
character_public_order.png	wh2_dlc09_skill_tmb_settra_unique_1	Settra's thirst for conquest knows no bounds; time itself is not safe from his ambition.	Conqueror of the Past	9	false	false	false	0.0	0
character_experience.png	wh2_dlc09_skill_tmb_settra_unique_2	The jewel in Nehekhara's crown was founded by Settra; the mightiest city of the Tomb Kings' absolute sovereign ruler.	Founder of Khemri	9	false	false	false	0.0	0
character_unit_capacity.png	wh2_dlc09_skill_tmb_settra_unique_3	In Nehekhara, those sworn to serve its rulers do not stay 'properly' dead for long.	Restless Minions	9	false	false	false	0.0	0
character_speed.png	wh2_dlc09_skill_tmb_settra_unique_4	Time itself is not safe from Settra's unquenchable wrath; all will be crushed beneath the wheels of his chariots.	Trampler of the Ages	9	false	false	false	0.0	0
character_charge.png	wh2_dlc09_skill_tmb_settra_unique_5	Settra is brutal warlord and powerful sorcerer combined to deadly effect; ageless, deathless, venomous, and almost entirely without peer.	Immortal King of Nehekhara	9	false	false	false	0.0	0
character_public_order.png	wh2_dlc09_skill_tmb_tomb_king_ancient_tyrant	You cannot build an empire without sacrificing a few sons…	Ancient Tyrant	0	false	false	false	0.0	0
character_ward_save.png	wh2_dlc09_skill_tmb_tomb_king_ceremonial_bandages	Soaked in and toughened by embalming fluid, the cloth bindings used to mummify afford the wearer additional protection from all but a direct hit from mortal projectiles.	Ceremonial Bandages	0	false	false	false	0.0	0
wh2_dlc09_elixir.png	wh2_dlc09_skill_tmb_tomb_king_elixir_of_immortality	This complex distillation not only preserves the drinker in glorious Unlife, it also increases their physical resistance to attack.	Elixir of Immortality	9	false	false	false	0.0	0
wh2_dlc09_elixir.png	wh2_dlc09_skill_tmb_tomb_king_embalmed_in_elixir	The fluid used to embalm the Tomb King toughens his bindings, enabling him to withstand a greater degree of damage than would otherwise be possible.	Embalmed in Elixir	0	false	false	false	0.0	0
character_charge.png	wh2_dlc09_skill_tmb_tomb_king_returned_in_madness	The pain of immortal misery, coupled with insane violence, characterises the return to Unlife for many of the Tomb Kings, who fight longer, harder and better than they ever could before.	Returned in Madness	0	false	false	false	0.0	0
character_ward_save.png	wh2_dlc09_skill_tmb_tomb_king_trapped_soul	Souls retrieved from the Netherwold and bound to their controller provide a degree of magical resistance.	Trapped Soul	0	false	false	false	0.0	0
character_magic.png	wh2_dlc09_skill_tmb_tomb_prince_cultist	The firstborn son of a Tomb King is given to the gods, where he may serve the future itself as part of the Mortuary Cult.	Cultist Prince	9	false	false	false	0.0	0
character_health.png	wh2_dlc09_skill_tmb_tomb_prince_royalty_at_arm	The younger sons of a Tomb King command detachments within his armies, ensuring their father's unshakeable, iron will is enacted to the letter.	Royal Lieutenant	9	false	false	false	0.0	0
character_morale.png	wh2_dlc09_skill_tmb_tomb_prince_throne_successor	The second son of a second son shall succeed his father when the time comes. It is the custom.	Heir of the Chariot King	9	false	false	false	0.0	0
mount_skeletal_steed_tmb.png	wh2_dlc09_skill_tmb_wizard_unique_liche_priest_death_skeletal_steed	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	6	false	false	false	0.0	0
mount_skeletal_steed_tmb.png	wh2_dlc09_skill_tmb_wizard_unique_liche_priest_light_skeletal_steed	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	6	false	false	false	0.0	0
mount_skeletal_steed_tmb.png	wh2_dlc09_skill_tmb_wizard_unique_liche_priest_nehekhara_skeletal_steed	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	6	false	false	false	0.0	0
mount_skeletal_steed_tmb.png	wh2_dlc09_skill_tmb_wizard_unique_liche_priest_shadow_skeletal_steed	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	6	false	false	false	0.0	0
battle_attack.png	wh2_dlc10_skill_all_dummy_agent_actions_hef_handmaiden		Actions [HIDDEN]	0	false	false	false	0.0	0
battle_attack.png	wh2_dlc10_skill_all_dummy_agent_actions_hef_shadow_walker		Actions [HIDDEN]	0	false	false	false	0.0	0
item_enchanted_item.png	wh2_dlc10_skill_anc_enchanted_item_the_shadow_crown		The Shadow Crown	1	false	false	false	0.0	0
item_talisman.png	wh2_dlc10_skill_anc_talisman_amulet_of_dark_fire		Amulet of Dark Fire	1	false	false	false	0.0	0
item_talisman.png	wh2_dlc10_skill_anc_talisman_shieldstone_of_isha		Shieldstone of Isha	1	false	false	false	0.0	0
mount_cauldron_of_blood.png	wh2_dlc10_skill_def_crone_mount_cauldron_of_blood	A gift from Khaine, containing the secret of eternal youth and beauty. His brides may bathe in it to renew their vitality.	Cauldron of Blood	9	false	false	false	0.0	0
mount_dark_steed.png	wh2_dlc10_skill_def_crone_mount_dark_steed	True horses no longer, Dark Magic corrupts the finest Elven steeds and turns them into black-flanked killers.	Dark Steed	3	false	false	false	0.0	0
mount_manticore.png	wh2_dlc10_skill_def_crone_mount_manticore	The roar of a Manticore is guaranteed to send mortals fleeing, for they know a creature of terror is abroad.	Manticore	13	false	false	false	0.0	0
item_weapon.png	wh2_dlc10_skill_def_crone_quest_1	The Deathsword glistens with murder and the Cursed Blade moves with a life of its own.	Deathsword and the Cursed Blade	7	false	false	false	0.0	0
wh2_dlc10_blood_frenzy.png	wh2_dlc10_skill_def_crone_self_blood_frenzy	Where the Blood Queen treads, murder follows in her wake.	Blood Frenzy	0	false	false	false	0.0	0
wh_main_unit_passive_regeneration.png	wh2_dlc10_skill_def_crone_unique_blood_queen	The need for blood - to bathe in its viscous goodness - will always drive the Crone of Har Ganeth onward.	Blood Queen	0	false	false	false	0.0	0
character_bonus_vs_infantry.png	wh2_dlc10_skill_def_crone_unique_daughters_of_despair	Witch Elves are drawn to their monarch, for no other commands Khaine's word like she.	Daughters of Despair	0	false	false	false	0.0	0
character_cooldown.png	wh2_dlc10_skill_def_crone_unique_favour_of_khaine	Khaine's favour is bestowed on those that seek to bring murder into the world.	Favour of Khaine	0	false	false	false	0.0	0
character_ward_save.png	wh2_dlc10_skill_def_crone_unique_first_bride_of_khaine	As Khaine's chosen bride, she is his champion and envoy, and no harm will come to her.	Champion of Khaine	11	false	false	false	0.0	0
character_ward_save.png	wh2_dlc10_skill_def_crone_unique_greater_ward_of_khaine	The Bloody-handed God watches over his disciples.	Greater Ward of Khaine	9	false	false	false	0.0	0
character_slaves.png	wh2_dlc10_skill_def_crone_unique_playthings_of_the_queen	Whether Elf, Dwarf, or man, their souls now serve the pleasure of the Blood Queen.	Playthings of the Queen	0	false	false	false	0.0	0
wh2_def_rituals_of_blood.png	wh2_dlc10_skill_def_crone_unique_rapturous_murder	Give in to the Blood Queen's affection - her love is so intense as to kill.	Rapturous Murder	0	false	false	false	0.0	0
character_cooldown.png	wh2_dlc10_skill_def_crone_unique_second_cauldron	"Why stop at one, when you can have two?"	The Second Cauldron	0	false	false	false	0.0	0
