effects_tables	3
effect	icon	priority	icon_negative	category	is_positive_value_good
wh2_dlc09_effect_tech_melee_defence_increase_tmb_tomb_guard	defence.png	111	defence.png	battle	true
wh2_dlc09_effect_tech_melee_defence_increase_tmb_ushabti	defence.png	111	defence.png	battle	true
wh2_dlc09_effect_tech_melee_defence_increase_tmb_warsphinx	defence.png	111	defence.png	battle	true
wh2_dlc09_effect_tech_missile_damage_increase_archer_chariots	ranged_damage.png	109	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_damage_increase_tmb_chariots	ranged_damage.png	109	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_damage_increase_tmb_skeleton_archers_horsemen	ranged_damage.png	109	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_damage_increase_tmb_skull_catapult	ranged_damage.png	109	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_damage_increase_tmb_skull_catapult_casket	ranged_damage.png	109	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_damage_increase_tmb_warsphinx	ranged_damage.png	109	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_archers_horsemen	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_skull_catapult	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_skull_catapult_casket	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_ushabti	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc09_effect_tech_movement_speed_tmb_skeletons_chariots	battle_movement.png	115	battle_movement.png	battle	true
wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_chariots	experience.png	120	experience.png	campaign	true
wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_horsemen_serpent_cavalry	experience.png	120	experience.png	campaign	true
wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_skeletons	experience.png	120	experience.png	campaign	true
wh2_dlc09_effect_tech_ward_save_magical_tmb_tomb_guard_hierotitan	resistance_magic.png	707	resistance_magic.png	battle	true
wh2_dlc09_effect_tech_ward_save_physical_tmb_ushabti_warsphinx_necrosphinx	resistance_physical.png	706	resistance_physical.png	battle	true
wh2_dlc09_effect_tech_ward_save_tmb_bone_giant	resistance_ward_save.png	55	resistance_ward_save.png	battle	true
wh2_dlc09_effect_tmb_rite_cost_mod	effect_rite.png	106	effect_rite.png	campaign	false
wh2_dlc09_effect_tmb_scorpion_bonus_v_small	bonus_vs_small.png	55	bonus_vs_small.png	battle	true
wh2_dlc09_effect_tmb_sphinx_bonus_v_large	bonus_vs_large.png	55	bonus_vs_large.png	battle	true
wh2_dlc09_effect_tmb_tomb_guard_armour	armour.png	110	armour.png	battle	true
wh2_dlc09_effect_tmb_tomb_guard_damage	weapon_damage.png	119	weapon_damage.png	battle	true
wh2_dlc09_effect_tomb_king_herald_1	item_ability.png	2	item_ability.png	campaign	true
wh2_dlc09_effect_tomb_king_herald_2	item_ability.png	2	item_ability.png	campaign	true
wh2_dlc09_effect_tomb_king_herald_3	item_ability.png	2	item_ability.png	campaign	true
wh2_dlc09_effect_tomb_king_herald_4	item_ability.png	2	item_ability.png	campaign	true
wh2_dlc09_effect_tomb_king_herald_5	item_ability.png	2	item_ability.png	campaign	true
wh2_dlc09_effect_tomb_king_herald_6	item_ability.png	2	item_ability.png	campaign	true
wh2_dlc09_effect_tomb_king_herald_7	item_ability.png	2	item_ability.png	campaign	true
wh2_dlc09_effect_tomb_king_unlock_1	army.png	1	army.png	campaign	true
wh2_dlc09_effect_tomb_king_unlock_2	army.png	1	army.png	campaign	true
wh2_dlc09_effect_tomb_king_unlock_3	army.png	1	army.png	campaign	true
wh2_dlc09_effect_tomb_king_unlock_4	army.png	1	army.png	campaign	true
wh2_dlc09_effect_tomb_king_unlock_5	army.png	1	army.png	campaign	true
wh2_dlc09_effect_tomb_king_unlock_6	army.png	1	army.png	campaign	true
wh2_dlc09_effect_tower_projectile_tmb_2	archer.png	10	archer.png	battle	true
wh2_dlc09_effect_tower_projectile_tmb_3	archer.png	10	archer.png	battle	true
wh2_dlc09_effect_tower_projectile_tmb_4	archer.png	10	archer.png	battle	true
wh2_dlc09_effect_unit_cap_tmb_art_casket_of_souls_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_art_screaming_skull_catapult_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_book_tomb_guard_chariots	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_cav_hexwraiths	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_cav_necropolis_knights_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_cav_necropolis_knights_1	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_cav_nehekhara_horsemen_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_cav_skeleton_horsemen_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_cav_skeleton_horsemen_archers_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_inf_crypt_ghouls	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_inf_nehekhara_warriors_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_inf_skeleton_archers_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_inf_skeleton_spearmen_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_inf_skeleton_warriors_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_1	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_jackal	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_bone_giant_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_carrion_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_dire_wolves	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_fell_bats	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_heirotitan_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_necrosphinx_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_sepulchral_stalkers_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_tomb_scorpion_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_1	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_serpentine	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_tomb_guard_chariots	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_veh_khemrian_warsphinx_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_archer_chariot_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0	unit_capacity.png	1	unit_capacity.png	campaign	true
wh2_dlc09_effect_unit_xp_levels_tmb_sphinxes	experience.png	120	experience.png	campaign	true
wh2_dlc09_effect_unit_xp_levels_tmb_ushabti	experience.png	120	experience.png	campaign	true
wh2_dlc09_effect_unit_xp_tmb_all_skeleton	experience.png	120	experience.png	campaign	true
wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	weapon_damage.png	108	weapon_damage.png	battle	true
wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	weapon_damage.png	119	weapon_damage.png	battle	true
wh2_dlc09_effect_weapon_damage_tmb_titan_sphinx	weapon_damage.png	119	weapon_damage.png	battle	true
wh2_dlc09_effect_weapon_damage_tmb_ushabti	weapon_damage.png	119	weapon_damage.png	battle	true
wh2_dlc09_effect_weapon_damage_tmb_vet_all_monster	weapon_damage.png	119	weapon_damage.png	battle	true
wh2_dlc09_faction_diplomacy_bonus_tombkings	diplomacy.png	5	diplomacy.png	campaign	true
wh2_dlc09_faction_political_diplomacy_mod	diplomacy.png	145	diplomacy.png	campaign	true
wh2_dlc09_pooled_resource_canopic_jars_book_dummy	canopic_jars.png	3	canopic_jars.png	campaign	true
wh2_dlc09_pooled_resource_canopic_jars_buildings	canopic_jars.png	3	canopic_jars.png	campaign	true
wh2_dlc09_pooled_resource_canopic_jars_characters	canopic_jars.png	3	canopic_jars.png	campaign	true
wh2_dlc09_pooled_resource_canopic_jars_mission	canopic_jars.png	3	canopic_jars.png	campaign	true
wh2_dlc09_pooled_resource_canopic_jars_other	canopic_jars.png	3	canopic_jars.png	campaign	true
wh2_dlc09_pooled_resource_canopic_jars_rite	canopic_jars.png	3	canopic_jars.png	campaign	true
wh2_dlc09_ritual_crafted_army_cost_increase		0		campaign	false
wh2_dlc09_skill_ability_restore	general_ability.png	600	general_ability.png	battle	true
wh2_dlc09_skill_ability_stone_shaper	general_ability.png	600	general_ability.png	battle	true
wh2_dlc09_skill_ability_wrath_of_the_creator	general_ability.png	600	general_ability.png	battle	true
wh2_dlc09_spell_nehekhara_cooldown_djafs_incantation_of_cursed_blades	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_djafs_incantation_of_cursed_blades_upgraded	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_nerus_incantation_of_protection	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_nerus_incantation_of_protection_upgraded	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_ptras_incantation_of_righteous_smiting	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_ptras_incantation_of_righteous_smiting_upgraded	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_sakhmets_incantation_of_the_skullstorm	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_sakhmets_incantation_of_the_skullstorm_upgraded	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_usekhps_incantation_of_desiccation	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_usekhps_incantation_of_desiccation_upgraded	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_usirians_incantation_of_vengeance	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_cooldown_usirians_incantation_of_vengeance_upgraded	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc09_spell_nehekhara_enable_djafs_incantation_of_cursed_blades	spell_ability.png	3	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_djafs_incantation_of_cursed_blades_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_nerus_incantation_of_protection	spell_ability.png	3	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_nerus_incantation_of_protection_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_ptras_incantation_of_righteous_smiting	spell_ability.png	3	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_ptras_incantation_of_righteous_smiting_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_sakhmets_incantation_of_the_skullstorm	spell_ability.png	3	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_sakhmets_incantation_of_the_skullstorm_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_usekhps_incantation_of_desiccation	spell_ability.png	3	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_usekhps_incantation_of_desiccation_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_usirians_incantation_of_vengeance	spell_ability.png	3	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_enable_usirians_incantation_of_vengeance_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_dlc09_spell_nehekhara_miscast_reduction_djafs_incantation_of_cursed_blades	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_djafs_incantation_of_cursed_blades_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_nerus_incantation_of_protection	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_nerus_incantation_of_protection_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_ptras_incantation_of_righteous_smiting	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_ptras_incantation_of_righteous_smiting_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_sakhmets_incantation_of_the_skullstorm	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_sakhmets_incantation_of_the_skullstorm_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_usekhps_incantation_of_desiccation	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_usekhps_incantation_of_desiccation_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_usirians_incantation_of_vengeance	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_miscast_reduction_usirians_incantation_of_vengeance_upgraded	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_djafs_incantation_of_cursed_blades	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_djafs_incantation_of_cursed_blades_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_nerus_incantation_of_protection	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_nerus_incantation_of_protection_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_ptras_incantation_of_righteous_smiting	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_ptras_incantation_of_righteous_smiting_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_sakhmets_incantation_of_the_skullstorm	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_sakhmets_incantation_of_the_skullstorm_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_usekhps_incantation_of_desiccation	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_usekhps_incantation_of_desiccation_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_usirians_incantation_of_vengeance	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc09_spell_nehekhara_wom_cost_usirians_incantation_of_vengeance_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc09_title_king		0		campaign	true
wh2_dlc09_title_prince		0		campaign	true
wh2_dlc09_tmb_edict_buff_dummy	edict_tmb_worship_of_asaph.png	1	edict_tmb_worship_of_asaph.png	campaign	true
wh2_dlc09_tmb_lord_trait_khalida_climate_dummy	trait_climate_jungle.png	1	trait_climate_jungle.png	campaign	true
wh2_dlc09_tmb_lord_trait_khatep_climate_dummy	trait_climate_mountain.png	1	trait_climate_mountain.png	campaign	true
wh2_dlc09_tmb_lord_trait_tretch_climate_1_dummy	trait_climate_frozen.png	1	trait_climate_frozen.png	campaign	true
wh2_dlc09_tmb_lord_trait_tretch_climate_2_dummy	trait_climate_jungle.png	2	trait_climate_jungle.png	campaign	true
wh2_dlc09_tmb_skeleton_archer_recruitment_rank	experience.png	120	experience.png	campaign	true
wh2_dlc10_ability_enable_rebirth	general_ability.png	600	general_ability.png	battle	true
wh2_dlc10_alarielle_effect_character_stat_mod_melee_damage_versus_chaos_norsca	weapon_damage_character.png	3	weapon_damage_character.png	battle	true
wh2_dlc10_alarielle_effect_character_stat_mod_miscast_chance_vs_chaos	magic_character.png	11	magic_character.png	battle	false
wh2_dlc10_alarielle_effect_character_wound_recovery_time_mod	wound_time.png	12	wound_time.png	campaign	false
wh2_dlc10_alarielle_effect_military_force_winds_of_magic_depletion_mod_character	magic.png	10	magic.png	battle	true
wh2_dlc10_alarielle_effect_recruitment_cost_reduction_trees	treasury.png	6	treasury.png	campaign	false
wh2_dlc10_alarielle_effect_unit_stat_mod_bonus_v_large_fighting_chaos	bonus_vs_large_character.png	2	bonus_vs_large.png	battle	true
wh2_dlc10_alarielle_effect_unit_stat_mod_physical_resistance_tree_units	resistance_physical.png	4	resistance_physical.png	battle	true
wh2_dlc10_alarielle_effect_unit_stat_mod_weapon_strength_tree_units	weapon_damage.png	5	weapon_damage.png	battle	true
wh2_dlc10_death_night_bar_lock	dlc10_death_night.png	1	dlc10_death_night.png	campaign	true
wh2_dlc10_effect_ability_cooldown_gaze_of_khaine	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc10_effect_ability_cooldown_witchbrew	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc10_effect_ability_enable_amulet_of_dark_fire	general_ability.png	600	general_ability.png	battle	true
